1;4
2;10
3;5
4;2
5;2
6;2
7;9
8;2
9;7
10;10
11;4
12;4
13;3
14;6
15;2
16;4
17;10
18;5
19;8
20;9
21;10
22;10
23;6
24;4
25;4
26;1
27;2
28;10
29;6
30;5
31;2
32;4
33;9
34;1
35;6
36;3
37;8
38;10
39;5
40;5
41;7
42;7
43;4
44;10
45;4
46;7
47;5
48;9
49;5
50;7
51;4
52;9
53;4
54;2
55;2
56;1
57;1
58;5
59;3
60;9
61;6
62;10
63;9
64;10
65;8
66;9
67;5
68;10
69;6
70;7
71;3
72;5
73;3
74;10
75;1
76;6
77;6
78;1
79;4
80;5
81;2
82;3
83;5
84;6
85;7
86;5
87;5
88;4
89;6
90;3
91;5
92;5
93;3
94;5
95;3
96;1
97;9
98;5
99;10
100;1
101;1
102;6
103;9
104;7
105;5
106;10
107;2
108;4
109;6
110;3
111;4
112;7
113;7
114;2
115;3
116;5
117;5
118;6
119;5
120;7
121;1
122;2
123;5
124;5
125;10
126;5
127;5
128;10
129;9
130;6
131;9
132;1
133;2
134;8
135;2
136;5
137;6
138;4
139;5
140;3
141;6
142;9
143;3
144;6
145;2
146;6
147;9
148;5
149;8
150;8
151;3
152;6
153;10
154;9
155;9
156;10
157;10
158;3
159;4
160;8
161;3
162;5
163;4
164;5
165;3
166;7
167;10
168;9
169;4
170;5
171;10
172;10
173;5
174;9
175;5
176;3
177;4
178;9
179;6
180;1
181;2
182;2
183;9
184;2
185;10
186;7
187;6
188;7
189;6
190;2
191;7
192;5
193;5
194;5
195;3
196;4
197;3
198;3
199;10
200;4
201;9
202;9
203;7
204;6
205;8
206;6
207;8
208;6
209;1
210;8
211;9
212;1
213;3
214;1
215;10
216;6
217;8
218;1
219;3
220;8
221;6
222;8
223;1
224;6
225;8
226;8
227;8
228;8
229;9
230;1
231;1
