1;4
2;9
3;1
4;1
5;1
6;1
7;9
8;1
9;7
10;3
11;4
12;4
13;3
14;6
15;1
16;4
17;3
18;5
19;8
20;9
21;3
22;3
23;6
24;4
25;4
26;10
27;2
28;9
29;9
30;5
31;1
32;4
33;9
34;1
35;6
36;3
37;8
38;10
39;5
40;5
41;7
42;7
43;4
44;9
45;4
46;7
47;5
48;9
49;5
50;7
51;4
52;9
53;4
54;1
55;9
56;10
57;10
58;5
59;3
60;9
61;6
62;9
63;9
64;3
65;2
66;9
67;1
68;3
69;6
70;7
71;3
72;5
73;3
74;3
75;10
76;6
77;6
78;1
79;4
80;5
81;2
82;3
83;5
84;6
85;7
86;5
87;5
88;4
89;6
90;3
91;5
92;1
93;3
94;5
95;3
96;10
97;1
98;5
99;3
100;10
101;1
102;6
103;9
104;7
105;5
106;10
107;1
108;4
109;6
110;1
111;4
112;7
113;10
114;1
115;3
116;5
117;5
118;6
119;5
120;7
121;1
122;2
123;1
124;5
125;3
126;5
127;5
128;3
129;9
130;6
131;1
132;10
133;2
134;8
135;1
136;5
137;6
138;4
139;5
140;3
141;6
142;9
143;3
144;2
145;2
146;6
147;9
148;5
149;2
150;2
151;3
152;6
153;10
154;9
155;9
156;3
157;9
158;3
159;4
160;8
161;3
162;1
163;4
164;5
165;1
166;7
167;3
168;9
169;4
170;1
171;9
172;3
173;1
174;9
175;1
176;3
177;4
178;9
179;2
180;1
181;1
182;1
183;9
184;1
185;10
186;7
187;6
188;7
189;6
190;1
191;7
192;1
193;5
194;5
195;3
196;4
197;3
198;3
199;3
200;4
201;6
202;9
203;7
204;6
205;8
206;6
207;8
208;6
209;10
210;8
211;9
212;10
213;3
214;10
215;10
216;6
217;8
218;10
219;3
220;8
221;6
222;8
223;10
224;6
225;8
226;8
227;2
228;8
229;9
230;10
231;10
