1;4
2;9
3;7
4;7
5;7
6;7
7;9
8;9
9;2
10;7
11;4
12;4
13;3
14;6
15;7
16;4
17;5
18;5
19;8
20;7
21;3
22;3
23;6
24;4
25;4
26;1
27;7
28;9
29;9
30;5
31;7
32;4
33;7
34;9
35;6
36;3
37;8
38;10
39;5
40;5
41;2
42;2
43;4
44;5
45;4
46;2
47;5
48;9
49;5
50;2
51;3
52;9
53;4
54;7
55;7
56;1
57;1
58;5
59;3
60;9
61;6
62;9
63;9
64;3
65;10
66;9
67;7
68;5
69;6
70;2
71;3
72;5
73;3
74;5
75;1
76;7
77;6
78;9
79;4
80;5
81;7
82;9
83;5
84;6
85;4
86;5
87;5
88;4
89;7
90;3
91;5
92;7
93;3
94;5
95;3
96;1
97;9
98;5
99;3
100;1
101;1
102;6
103;9
104;4
105;5
106;10
107;9
108;4
109;6
110;3
111;4
112;1
113;1
114;7
115;3
116;5
117;5
118;6
119;5
120;2
121;9
122;7
123;7
124;5
125;3
126;5
127;5
128;3
129;9
130;6
131;9
132;1
133;7
134;10
135;7
136;5
137;7
138;4
139;5
140;3
141;7
142;9
143;3
144;10
145;7
146;6
147;9
148;5
149;10
150;10
151;7
152;6
153;3
154;9
155;9
156;3
157;9
158;3
159;4
160;8
161;3
162;5
163;4
164;5
165;3
166;7
167;5
168;9
169;4
170;7
171;5
172;3
173;7
174;9
175;5
176;3
177;4
178;6
179;6
180;1
181;7
182;9
183;9
184;7
185;3
186;2
187;6
188;2
189;6
190;7
191;2
192;7
193;5
194;5
195;3
196;4
197;3
198;3
199;5
200;4
201;6
202;9
203;1
204;6
205;8
206;6
207;8
208;10
209;1
210;8
211;10
212;1
213;10
214;1
215;3
216;6
217;10
218;1
219;3
220;1
221;6
222;8
223;1
224;6
225;8
226;8
227;10
228;8
229;9
230;1
231;1
