1;1
2;2
3;3
4;3
5;3
6;3
7;4
8;3
9;5
10;2
11;1
12;1
13;2
14;6
15;3
16;1
17;7
18;3
19;4
20;3
21;2
22;8
23;8
24;1
25;1
26;8
27;9
28;7
29;1
30;3
31;3
32;1
33;3
34;3
35;3
36;2
37;4
38;3
39;3
40;3
41;5
42;5
43;1
44;7
45;1
46;5
47;3
48;10
49;3
50;5
51;1
52;3
53;1
54;3
55;3
56;8
57;8
58;3
59;2
60;10
61;6
62;7
63;11
64;2
65;9
66;10
67;3
68;7
69;6
70;5
71;1
72;3
73;2
74;7
75;9
76;6
77;6
78;3
79;1
80;3
81;5
82;1
83;3
84;8
85;4
86;3
87;3
88;1
89;6
90;2
91;12
92;3
93;2
94;3
95;2
96;9
97;3
98;3
99;2
100;8
101;3
102;6
103;13
104;5
105;3
106;3
107;3
108;1
109;8
110;3
111;1
112;13
113;3
114;3
115;2
116;12
117;3
118;8
119;3
120;5
121;3
122;5
123;3
124;3
125;2
126;3
127;3
128;7
129;12
130;2
131;3
132;9
133;5
134;4
135;3
136;3
137;2
138;1
139;3
140;8
141;11
142;6
143;2
144;6
145;5
146;3
147;9
148;3
149;9
150;4
151;3
152;6
153;2
154;10
155;4
156;2
157;7
158;2
159;1
160;4
161;2
162;3
163;1
164;3
165;3
166;11
167;7
168;10
169;1
170;3
171;7
172;7
173;3
174;13
175;3
176;2
177;1
178;3
179;6
180;3
181;3
182;3
183;12
184;3
185;2
186;5
187;6
188;5
189;6
190;3
191;5
192;3
193;3
194;3
195;2
196;4
197;2
198;2
199;7
200;1
201;6
202;9
203;13
204;6
205;4
206;6
207;4
208;9
209;8
210;4
211;2
212;8
213;9
214;8
215;2
216;9
217;4
218;8
219;2
220;8
221;6
222;4
223;9
224;6
225;8
226;4
227;4
228;4
229;1
230;8
231;8
