1;1
2;2
3;3
4;4
5;5
6;6
7;6
8;6
9;7
10;5
11;3
12;8
13;6
14;8
15;9
16;10
17;4
18;7
19;3
20;4
21;7
22;11
23;4
24;12
25;12
26;6
27;2
28;5
29;6
30;1
31;6
32;13
33;10
34;1
35;4
36;4
37;4
38;6
39;12
40;5
41;4
42;9
43;5
44;14
45;4
46;6
47;6
48;12
49;1
50;14
51;4
52;6
53;1
54;2
55;12
56;5
57;14
58;5
59;5
60;9
61;2
62;1
63;5
64;5
65;6
66;3
67;15
68;1
69;14
70;11
71;14
72;3
73;10
74;3
75;4
76;1
77;13
78;6
79;6
80;6
81;3
82;6
83;13
84;9
85;15
86;5
87;2
88;6
89;10
90;2
91;5
92;4
93;15
94;3
95;6
96;15
97;7
98;15
99;12
100;3
101;12
102;5
103;15
104;12
105;10
106;2
107;5
108;6
109;7
110;1
111;2
112;6
113;5
114;13
115;5
116;1
117;6
118;11
119;4
120;6
121;3
122;15
123;12
124;9
125;12
126;11
127;1
128;6
129;5
130;1
131;6
132;9
133;11
134;5
135;14
136;4
137;5
138;5
139;10
140;2
141;12
142;4
143;5
144;4
145;6
146;5
147;2
148;12
149;4
150;13
151;5
152;5
153;5
154;2
155;3
156;4
157;12
158;12
159;10
160;9
161;4
162;2
163;2
164;15
165;2
166;10
167;9
168;6
169;9
170;6
171;6
172;10
173;2
174;4
175;14
176;3
177;3
178;5
179;3
180;4
181;8
182;3
183;1
184;1
185;10
186;5
187;2
188;8
189;3
190;12
191;13
192;4
193;8
194;5
195;3
196;15
197;13
198;8
199;15
200;5
201;14
202;1
203;2
204;6
205;10
206;12
207;15
208;15
209;4
210;2
211;13
212;10
213;6
214;6
215;12
216;1
217;1
218;4
219;15
220;7
221;6
222;6
223;15
224;6
225;1
226;15
227;14
228;8
229;4
230;8
231;6
