1;1
2;2
3;3
4;4
5;5
6;1
7;6
8;7
9;8
10;7
11;9
12;10
13;1
14;11
15;3
16;1
17;3
18;11
19;2
20;5
21;2
22;3
23;2
24;8
25;7
26;8
27;2
28;1
29;7
30;8
31;4
32;4
33;12
34;9
35;2
36;5
37;5
38;13
39;7
40;13
41;5
42;4
43;8
44;5
45;12
46;1
47;6
48;8
49;1
50;10
51;1
52;1
53;13
54;3
55;6
56;6
57;9
58;1
59;10
60;13
61;14
62;4
63;2
64;14
65;11
66;2
67;13
68;7
69;10
70;15
71;3
72;4
73;7
74;9
75;6
76;2
77;4
78;13
79;4
80;3
81;2
82;16
83;15
84;1
85;7
86;10
87;12
88;6
89;13
90;2
91;3
92;7
93;6
94;12
95;4
96;7
97;2
98;14
99;10
100;15
101;1
102;3
103;3
104;8
105;2
106;4
107;1
108;13
109;8
110;14
111;7
112;6
113;14
114;5
115;3
116;14
117;3
118;7
119;6
120;7
121;10
122;12
123;2
124;2
125;8
126;7
127;1
128;16
129;16
130;14
131;6
132;11
133;3
134;8
135;13
136;5
137;16
138;14
139;4
140;12
141;15
142;5
143;2
144;3
145;10
146;2
147;2
148;9
149;5
150;16
151;5
152;8
153;5
154;3
155;15
156;13
157;1
158;5
159;6
160;4
161;14
162;16
163;5
164;8
165;3
166;7
167;13
168;8
169;12
170;11
171;11
172;4
173;15
174;10
175;7
176;13
177;16
178;4
179;13
180;12
181;2
182;16
183;7
184;6
185;1
186;2
187;9
188;14
189;16
190;8
191;13
192;16
193;16
194;2
195;6
196;2
197;13
198;8
199;12
200;13
201;3
202;1
203;4
204;12
205;3
206;4
207;6
208;1
209;1
210;12
211;5
212;13
213;6
214;10
215;4
216;5
217;1
218;2
219;15
220;3
221;12
222;14
223;12
224;1
225;3
226;13
227;7
228;10
229;14
230;16
231;7
