0,3.9090815260212705E-5,2.7253383391836383E-5,3.875506726052792E-5,3.4590215471800496E-5,0.37019953884772033,5.770703936855928E-5,0.6295246213483168,2.5408044588747775E-5,3.4234609521461926E-5,1.880062910033645E-5
1,0.4884830205208508,1.2010784977835689E-4,0.15472048692057683,0.16870662594149283,0.11872035397490398,0.0040025843914832885,2.115396399389625E-4,0.06487853448868275,5.355467207476458E-5,1.0319160021742537E-4
2,5.729350655378404E-7,1.3133077658315137E-6,1.023621476784483E-6,6.98740340473048E-7,1.0305661045245914E-6,9.049285312918369E-7,8.039835259152742E-7,8.588901775504178E-4,0.9991338323327102,9.294069287368838E-7
3,1.0581210662660252E-4,1.1538566081861472E-4,1.1846311909219209E-4,1.2582760392107045E-4,7.720394549078617E-5,9.302343757371737E-5,9.584864819291856E-5,2.3231240041648842E-5,0.9988689721966747,3.7623204156779597E-4
4,3.5134406157663064E-4,0.046770104254505826,0.026742897649805936,6.342661427144663E-5,0.017426446415089517,3.046990108433639E-4,0.0018741037049368387,0.008095079659641055,0.6891276683440112,0.20924423028531827
5,0.1545206247621315,1.7606661700060536E-5,1.254341453590113E-4,2.7442256041718178E-5,3.192511325888249E-4,3.212168685491403E-4,1.0055946439861486E-4,0.0410057296619431,0.8031697337703902,3.9240127689770584E-4
6,2.4910337046062174E-4,1.8660519847230845E-5,0.047413696566469536,0.5551577061224178,4.725178381808741E-5,9.990131298425387E-6,0.13523484401154856,2.7165367007502115E-5,4.94667406431952E-6,0.261836635453068
7,3.137466433872388E-4,7.885602771270499E-5,0.22258208498688037,2.721604178129518E-4,4.2709108035789E-4,2.825911153696107E-4,5.661563024803547E-5,5.080511134407514E-4,0.7754722812668131,6.521717977506236E-6
8,4.791612111765927E-6,1.8950997817677476E-5,1.4682915444203808E-4,1.2413061272629853E-5,7.032775845148001E-5,0.9996436717327198,3.66601797899325E-5,1.8753876467918423E-5,3.6430752741926254E-5,1.117087418482302E-5
9,0.8689076720777069,1.2225484923143994E-4,2.1189485959468549E-4,7.149926216056367E-5,0.13020875193581025,3.4665962658726916E-6,4.961476896985589E-5,2.166765208152805E-4,1.4370847643594214E-4,6.446065300917903E-5
10,9.448698601909369E-5,3.550551047681393E-5,0.022267440081856233,3.657548593911601E-5,0.19004372111827408,7.968205689889849E-5,0.7026822498527283,8.607903513538608E-6,2.9535918744602837E-5,0.08472219508554933
11,0.09696682327251333,1.1201072611862823E-4,7.646083352290421E-6,5.24946898456389E-5,1.5632591740948794E-4,1.708319132807094E-5,0.9026035883451605,4.229542632002091E-5,2.6976987076656926E-5,1.4755360875357612E-5
12,0.803704464180048,0.021560889093391055,0.006689104500507625,0.051970887644297324,0.06824461117870753,0.033148033537210686,1.809661463853768E-4,1.6807647776378532E-4,0.013792137490708905,5.4082975097974E-4
13,9.925681625644381E-5,5.4725322690773295E-5,6.326313896975743E-5,0.8612624993321913,3.053690058992542E-4,2.171200588159599E-5,2.614077942493595E-5,0.02487429108656685,1.3336130352741875E-5,0.11327940638176628
14,0.14427904027454255,1.5838374831088534E-5,1.0666341635287837E-4,2.3745777094414496E-5,2.8981490199245745E-4,2.9920782691182765E-4,9.011358028603152E-5,4.549197599240672E-4,0.8540631569194985,3.7749916856628636E-4
15,1.7207641037863724E-5,1.0532267300030789E-4,1.1428104192945023E-5,1.3838853049926052E-4,0.6880623415849798,1.8482922716248894E-5,0.24952643022404666,8.394996355641046E-5,1.0384230333947447E-4,0.06193260605263115
16,7.979933931684184E-5,3.697080678284962E-5,6.382742149459786E-5,6.459160153453084E-5,8.231659784363537E-5,0.6559938468400593,0.34359200710971627,3.4380136894829646E-5,2.1823861027907296E-5,3.0436285329238055E-5
17,2.313180702722584E-5,1.0610082660745038E-5,1.3192194325523041E-5,3.590576943633398E-5,1.8413634495166847E-5,1.869502007377993E-5,1.0681524176731517E-5,0.999781549358151,8.354949963485993E-5,4.271110018854286E-6
18,5.676604300997946E-5,1.5267700793964123E-4,3.2826458235993473E-4,4.630879525763387E-5,9.420267376777389E-6,2.0243031196895884E-6,2.7505209984681375E-5,1.8731493186290303E-5,4.3661237498223894E-6,0.9993539361740155
19,5.8709666501802753E-5,1.2389980763462545E-4,2.1713737869920056E-4,1.6474193941002504E-4,6.131720184657E-5,8.110868243272362E-5,1.8270136362153174E-4,1.0582827364537038E-4,0.9988813987191412,1.2315696706682915E-4
20,0.708115351065401,9.47828288750939E-4,1.356347836943052E-4,0.0015831485504610864,8.63904338627702E-4,1.1355374755059775E-4,0.1421474460228053,1.5161529400915043E-4,0.1449883353176702,9.531825910296802E-4
21,0.9993655526601211,1.3344720995845993E-4,1.936214969991363E-5,6.258430869368769E-5,1.5821979659315463E-6,2.323182870651354E-4,1.3783148228966572E-6,1.1345230833834032E-4,7.552844563992055E-7,6.956727887804908E-5
22,0.0014098900999075185,0.5773964928790011,0.0027928263160388895,0.19392471022961766,0.20383752391033655,4.6957557650075953E-4,3.649804445752736E-4,9.152231591994574E-6,3.968697558282929E-4,0.019397978556601945
23,0.0563018996558913,3.632917654429825E-5,0.0012134561427587258,0.020626289855010013,0.10336251002562519,7.535367201265525E-5,0.20860528837437098,0.11429561296759978,0.15346735695018068,0.34201590318000635
24,0.012275872150245526,0.0186049793795282,5.051966897523156E-5,1.0838884953124841E-4,0.5773927049877374,0.0013781649532882301,0.35247579853204836,4.012408613968607E-5,3.887688078956831E-5,0.03763457051171655
25,3.718477261159655E-5,0.8828892416355444,3.3591491029527196E-5,5.413466548638874E-4,1.018387007713551E-4,5.57915701410222E-5,1.3888440453788405E-4,0.09470165477115747,3.117296610767785E-4,0.021188736338266092
26,3.193521956308128E-4,0.02590930355812434,0.3298179170073351,0.29020118003463424,0.16383155300739824,0.0627784983512565,0.12645801185620567,3.75901759099243E-4,2.638532320512591E-4,4.442899826472734E-5
27,0.03410177172285643,7.70828705550409E-4,4.0621766832161595E-5,0.04446612909975478,0.2240043319125049,0.45459774065916997,0.24173961291359639,5.542627220329366E-5,1.5204980578557172E-4,7.148714174616632E-5
28,0.07777747742663757,0.00557532829007181,0.2125852827838292,0.35912283953420454,0.11525145120828077,0.030645301308641643,0.03805144482444865,0.13869965108908328,0.02157806530020306,7.131582345994751E-4
29,3.2712449982287185E-6,7.4653929443090005E-6,5.35210376809082E-6,3.928440554130043E-6,5.864649392947298E-6,5.236290204481459E-6,4.2752433495364876E-6,0.06347866728998096,0.9364805632148834,5.376129923912313E-6
30,0.0027663744169800952,7.515197522759211E-4,4.643791034427375E-4,8.925323328423982E-4,1.7006426790945896E-4,7.960751375067242E-6,1.3728691725357937E-5,0.0030629614217558866,0.9918630136438008,7.465617892446491E-6
31,1.193736546583962E-5,1.022469333831986E-4,5.957529341567536E-7,4.807262479632141E-7,2.1523458116763915E-4,3.6273494423598424E-6,0.9995220957851446,3.898167282618214E-5,7.469325622973597E-5,3.0106577158295446E-5
32,7.736184928983825E-5,1.66893928884272E-4,2.5916014810406756E-4,2.2647692138373133E-4,4.111784526310395E-5,1.0672915426440103E-4,2.1708913132951742E-4,4.54809227688127E-5,0.9986994905987625,1.6019949994970945E-4
33,1.8451872537372164E-5,7.721364207980875E-7,5.398141996183845E-7,1.393820712824605E-5,5.575698030269965E-7,5.790570778219488E-7,4.353626790147383E-7,0.9998076770898504,1.4974956144465503E-4,7.299328859010684E-6
34,4.456456892462186E-5,1.9150056717179802E-4,5.856699425235902E-5,0.6812934152754215,3.1830627030528366E-4,0.0020751454827039758,2.2319649045854887E-5,0.006573593789129283,0.30941627258073967,6.314822305561921E-6
35,0.8227891756974947,0.02540545329955882,8.145147199851508E-6,0.015064582027876833,0.0915458648328875,2.7292657258552382E-5,4.346871650878485E-5,3.3526189071106235E-5,0.045050967431627176,3.1524000516453517E-5
36,1.1510056847378049E-5,9.662284399140304E-5,6.091731981139803E-6,4.683000920841783E-5,1.1630194006586434E-5,6.578425645494119E-7,1.696184655159738E-5,5.886162806426599E-7,2.7360638856426313E-6,0.9998063707946826
37,1.6518538963053806E-6,3.799022892088229E-6,2.732473212656134E-6,9.8564097025237E-5,2.909678999582314E-6,2.755526360242153E-6,2.103803021469443E-6,0.0010257463926863198,0.9988569631242473,2.7740276588092923E-6
38,0.001008580723340713,7.374747241769722E-5,3.103913579557373E-5,1.3167662718603076E-4,5.555799926094252E-5,1.7805917530404285E-4,2.3284189252019673E-6,5.702084143869498E-4,0.9979460799431779,2.722090205126616E-6
39,9.917854073746754E-6,1.1910440951305277E-6,2.8965818056158947E-5,2.3831597591001463E-5,1.3494288356279542E-4,1.1496174214055782E-6,4.384724807118174E-5,1.7829566103238896E-4,0.9995055426385426,7.231563755355387E-5
40,4.806557016718789E-6,6.366436373794969E-5,0.002942399780623931,4.376539908585E-5,6.868999866460481E-5,0.9968436359387797,6.937344721632603E-6,6.285505371631128E-6,1.6339412317120476E-5,3.4756996809898365E-6
41,2.2946811125130275E-5,2.6531054828312437E-5,1.59779424204197E-4,1.7932674807124462E-5,1.5503594655059603E-5,0.9997092700210709,2.866867340740893E-6,2.6522557764393095E-6,2.9337972339139764E-5,1.3179323852914755E-5
42,0.03907462147090821,0.018859213077954108,0.09373002257839395,0.06649811857705643,0.2670375931795048,4.909373894735391E-4,0.3074982654271565,6.659412748258579E-5,1.2331465556487348E-4,0.20662131951650506
43,6.927871883120044E-5,2.955726061564292E-4,2.0443382197261935E-4,4.8335116664021137E-4,2.1918237627622665E-4,0.28331826522531417,0.7145397272763688,3.0519412503337786E-4,3.6905485190101296E-4,1.959398315061583E-4
44,0.36402938741037166,3.4997032786972E-5,1.963695064573985E-5,0.10216190161690873,0.18693486721489408,3.9351500731067327E-4,0.31649171680016985,2.2947105482482106E-5,3.0186335416555294E-5,0.029880844526013126
45,2.8206806563120177E-5,1.3461912154886287E-4,0.7415024385556146,4.546728632729258E-5,2.2999397470066478E-5,0.07995013568297292,8.694058922925346E-6,3.399398702124587E-5,5.754897809456124E-6,0.1782676902057495
46,1.63056815352977E-5,1.9283603234682548E-5,0.015636903131312097,2.7986216717868785E-5,9.70610883258018E-6,2.8128797343236333E-5,6.34077826078899E-6,0.9431089608237753,0.041141952053957785,4.4328050308129144E-6
