1;1
2;2
3;3
4;3
5;3
6;3
7;4
8;3
9;5
10;2
11;1
12;1
13;2
14;6
15;3
16;1
17;7
18;3
19;8
20;3
21;2
22;2
23;6
24;1
25;1
26;6
27;1
28;7
29;6
30;3
31;3
32;1
33;3
34;3
35;3
36;2
37;8
38;3
39;3
40;3
41;5
42;5
43;1
44;7
45;1
46;8
47;3
48;4
49;3
50;5
51;1
52;3
53;1
54;3
55;3
56;8
57;6
58;3
59;2
60;4
61;6
62;7
63;9
64;2
65;6
66;4
67;3
68;7
69;6
70;5
71;1
72;3
73;2
74;7
75;8
76;9
77;6
78;3
79;1
80;3
81;1
82;2
83;3
84;6
85;8
86;3
87;3
88;1
89;9
90;2
91;3
92;3
93;2
94;3
95;2
96;6
97;3
98;3
99;2
100;6
101;3
102;6
103;4
104;8
105;3
106;3
107;3
108;1
109;6
110;3
111;1
112;6
113;3
114;3
115;2
116;3
117;3
118;6
119;3
120;5
121;3
122;1
123;3
124;3
125;2
126;3
127;3
128;7
129;2
130;6
131;3
132;6
133;1
134;8
135;3
136;3
137;6
138;1
139;3
140;2
141;9
142;9
143;2
144;6
145;1
146;3
147;10
148;3
149;6
150;8
151;3
152;9
153;2
154;4
155;4
156;2
157;7
158;2
159;1
160;8
161;2
162;3
163;1
164;3
165;3
166;9
167;7
168;4
169;1
170;3
171;7
172;7
173;3
174;10
175;3
176;2
177;1
178;3
179;6
180;3
181;3
182;3
183;2
184;3
185;2
186;5
187;6
188;5
189;6
190;3
191;5
192;3
193;3
194;3
195;2
196;6
197;2
198;2
199;7
200;1
201;6
202;5
203;6
204;6
205;8
206;6
207;8
208;1
209;8
210;8
211;6
212;8
213;2
214;8
215;2
216;6
217;8
218;8
219;2
220;8
221;6
222;8
223;8
224;6
225;6
226;8
227;8
228;8
229;5
230;6
231;6
