1;1
2;2
3;3
4;3
5;3
6;3
7;4
8;3
9;2
10;5
11;1
12;1
13;4
14;5
15;3
16;1
17;6
18;3
19;7
20;3
21;5
22;5
23;5
24;1
25;1
26;5
27;8
28;6
29;8
30;3
31;3
32;1
33;3
34;9
35;10
36;5
37;7
38;11
39;3
40;12
41;2
42;2
43;1
44;6
45;13
46;2
47;3
48;13
49;3
50;2
51;13
52;3
53;1
54;3
55;3
56;5
57;5
58;3
59;5
60;4
61;5
62;6
63;10
64;2
65;5
66;4
67;3
68;6
69;5
70;2
71;13
72;3
73;4
74;6
75;13
76;14
77;5
78;9
79;13
80;3
81;8
82;4
83;3
84;5
85;12
86;3
87;3
88;1
89;14
90;5
91;3
92;3
93;5
94;3
95;5
96;5
97;3
98;3
99;5
100;5
101;3
102;5
103;8
104;12
105;12
106;11
107;3
108;1
109;5
110;3
111;13
112;8
113;15
114;3
115;5
116;3
117;3
118;5
119;3
120;2
121;9
122;8
123;3
124;3
125;5
126;3
127;3
128;6
129;4
130;5
131;3
132;5
133;8
134;7
135;3
136;3
137;14
138;1
139;3
140;5
141;14
142;14
143;4
144;5
145;8
146;3
147;9
148;3
149;5
150;7
151;3
152;14
153;5
154;4
155;4
156;5
157;6
158;4
159;1
160;7
161;4
162;3
163;1
164;3
165;3
166;14
167;6
168;4
169;1
170;3
171;6
172;6
173;3
174;9
175;3
176;4
177;1
178;3
179;5
180;3
181;3
182;3
183;4
184;3
185;5
186;2
187;5
188;2
189;5
190;3
191;2
192;3
193;3
194;3
195;5
196;13
197;4
198;4
199;6
200;1
201;5
202;2
203;8
204;5
205;7
206;5
207;7
208;5
209;5
210;7
211;5
212;13
213;5
214;5
215;5
216;13
217;7
218;5
219;4
220;5
221;5
222;7
223;13
224;5
225;5
226;7
227;7
228;7
229;2
230;5
231;5
